rank,filename,similarity,file
18,03-بهاء-المحبوب-الملكي-وإجلال-قدره_SONG_B.mp3,0.8511668,/content/SUNO_BACKUP_11082026/ibn_zaydoon_adha_21082026/03-بهاء-المحبوب-الملكي-وإجلال-قدره_SONG_B.mp3
19,07-مطاردة-السرب-ومأدبة-الشواء-والظفر_SONG_B.mp3,0.85048413,/content/SUNO_BACKUP_11082026/im_qais_20082026/07-مطاردة-السرب-ومأدبة-الشواء-والظفر_SONG_B.mp3
20,صبر في مجال الموت_SONG_C.mp3,0.84731054,/content/SUNO_BACKUP_11082026/short-poems_16082026/صبر في مجال الموت_SONG_C.mp3
21,01-عزة-الفارس-ومناقب-المجد_SONG_G.mp3,0.8457408,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_G.mp3
22,01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_A.mp3,0.84464896,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_A.mp3
23,وبدت-لميس-كأنها-بدر-السماء.mp3,0.8432264,/content/SUNO_BACKUP_11082026/short-poems_16082026/وبدت-لميس-كأنها-بدر-السماء.mp3
24,06-مآثر-العشيرة-وإجارة-العاني-وإخضاع-القبائل_SONG_B.mp3,0.84247446,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/06-مآثر-العشيرة-وإجارة-العاني-وإخضاع-القبائل_SONG_B.mp3
25,04-صليل-السيوف-وذروة-المجد_SONG_A.mp3,0.8421017,/content/SUNO_BACKUP_11082026/almutanabi_kafa_bika_21082026/04-صليل-السيوف-وذروة-المجد_SONG_A.mp3
26,04-صليل-السيوف-وذروة-المجد_SONG_B.mp3,0.8408427,/content/SUNO_BACKUP_11082026/almutanabi_kafa_bika_21082026/04-صليل-السيوف-وذروة-المجد_SONG_B.mp3
27,04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3,0.8393636,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3
28,01-الوداع-والالتحاق-بالرفاق-الحقيقيين_SONG_B.mp3,0.8380116,/content/SUNO_BACKUP_11082026/Lamiyat_Alshanfara_16082026/01-الوداع-والالتحاق-بالرفاق-الحقيقيين_SONG_B.mp3
29,ليس-الجمال-بمئزر.mp3,0.8378525,/content/SUNO_BACKUP_11082026/short-poems_16082026/ليس-الجمال-بمئزر.mp3
30,06-الفارس-المدجج-وخروج-القرين_SONG_B.mp3,0.8374544,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/06-الفارس-المدجج-وخروج-القرين_SONG_B.mp3
31,06-عزة-القناة-التغلبية-ومآثر-الأجداد-والملوك_SONG_A.mp3,0.83634883,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/06-عزة-القناة-التغلبية-ومآثر-الأجداد-والملوك_SONG_A.mp3
32,07-مطاردة-السرب-ومأدبة-الشواء-والظفر_SONG_A.mp3,0.8357538,/content/SUNO_BACKUP_11082026/im_qais_20082026/07-مطاردة-السرب-ومأدبة-الشواء-والظفر_SONG_A.mp3
33,03-إنذار-أبا-هند-وقرى-الحروب-والرايات-الحمر_SONG_B.mp3,0.83323205,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/03-إنذار-أبا-هند-وقرى-الحروب-والرايات-الحمر_SONG_B.mp3
34,Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_C.mp3,0.8316138,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_C.mp3
35,03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3,0.83045834,/content/SUNO_BACKUP_11082026/majnoon_layla_22082026/03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3
36,04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3,0.8302256,/content/SUNO_BACKUP_11082026/amrro_bin_kalthoum_11082026/04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3
37,08-خيول-الحنو-وملحمة-النصر_SONG_A.mp3,0.829954,/content/SUNO_BACKUP_11082026/aasha_23072026/08-خيول-الحنو-وملحمة-النصر_SONG_A.mp3
38,03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3,0.827417,/content/SUNO_BACKUP_11082026/majnoon_layla_18082026/03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3
39,Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_A.mp3,0.82721245,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_A.mp3
40,07-يوم-بدر-الثاني-وتتويج-نصر-العرب_SONG_B.mp3,0.8271518,/content/SUNO_BACKUP_11082026/New_Abu_Tammam_16082026/07-يوم-بدر-الثاني-وتتويج-نصر-العرب_SONG_B.mp3
41,05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_B.mp3,0.8263192,/content/SUNO_BACKUP_11082026/lamiyat_alshanfara_14082026/05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_B.mp3
42,القسم 4  قصة الحمام مقام عجم_SONG_A.mp3,0.82629263,/content/SUNO_BACKUP_11082026/nabigah_19072026/القسم 4  قصة الحمام مقام عجم_SONG_A.mp3
43,06-مثل-الدهر-الثالث-ملحمة-الفارسين-والمصير-المحتوم_SONG_D.mp3,0.8261619,/content/SUNO_BACKUP_11082026/amin_almanoon_17082026/06-مثل-الدهر-الثالث-ملحمة-الفارسين-والمصير-المحتوم_SONG_D.mp3
44,10-السيادة-التغلبية-المطلقة-وسجود-الجبابرة_SONG_B.mp3,0.8254569,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/10-السيادة-التغلبية-المطلقة-وسجود-الجبابرة_SONG_B.mp3
45,03-فتوة-الصبا-ومجالس-الخمر-ورجع-القيان_SONG_B.mp3,0.82495046,/content/SUNO_BACKUP_11082026/muallaqat_aassha_21082026/03-فتوة-الصبا-ومجالس-الخمر-ورجع-القيان_SONG_B.mp3
46,01-عزة-الفارس-ومناقب-المجد_SONG_H.mp3,0.8246239,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_H.mp3
47,01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_A.mp3,0.8239362,/content/SUNO_BACKUP_11082026/abu-tammam_16082026/01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_A.mp3
48,08-ملحمة-البرق-والمطر-والسيول_SONG_A.mp3,0.82170355,/content/SUNO_BACKUP_11082026/qais_24072026/08-ملحمة-البرق-والمطر-والسيول_SONG_A.mp3
49,06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_B.mp3,0.8198541,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_B.mp3
50,Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_D.mp3,0.8197943,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_D.mp3
51,04-ملحمة-الجلاد-وكرامة-الموت_SONG_B.mp3,0.81901777,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/04-ملحمة-الجلاد-وكرامة-الموت_SONG_B.mp3
52,القسم 6  ختام تشبيه الفرات والثناء مقام عجم_SONG_A.mp3,0.81873655,/content/SUNO_BACKUP_11082026/nabigah_19072026/القسم 6  ختام تشبيه الفرات والثناء مقام عجم_SONG_A.mp3
53,04-وصية-الأسنة-ومفاخر-الفارس_SONG_A.mp3,0.8186753,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/04-وصية-الأسنة-ومفاخر-الفارس_SONG_A.mp3
54,01-الوداع-والالتحاق-بالرفاق-الحقيقيين_SONG_B.mp3,0.81651163,/content/SUNO_BACKUP_11082026/lamiyat_alshanfara_14082026/01-الوداع-والالتحاق-بالرفاق-الحقيقيين_SONG_B.mp3
55,07-الحر-الشديد-وقطع-القفر-والوعول_SONG_B.mp3,0.8132515,/content/SUNO_BACKUP_11082026/lamiyat_alshanfara_14082026/07-الحر-الشديد-وقطع-القفر-والوعول_SONG_B.mp3
56,03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3,0.8123541,/content/SUNO_BACKUP_11082026/majnoon_layla_19082026/03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3
57,07-ملحمة-القتال-وبسالة-الفوارس-يوم-الحنو_SONG_A.mp3,0.81007195,/content/SUNO_BACKUP_11082026/muallaqat_aassha_21082026/07-ملحمة-القتال-وبسالة-الفوارس-يوم-الحنو_SONG_A.mp3
58,القسم 3  المديح وتشبيه سليمان مقام عجم_SONG_A.mp3,0.80982673,/content/SUNO_BACKUP_11082026/nabigha_17072026_A/القسم 3  المديح وتشبيه سليمان مقام عجم_SONG_A.mp3
59,01-عزة-الفارس-ومناقب-المجد_SONG_C.mp3,0.8093921,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_C.mp3
60,07-مدح-الملك-ويوم-الشقيقة_SONG_A.mp3,0.80534184,/content/SUNO_BACKUP_11082026/alharith_bin_heliza_22082026/07-مدح-الملك-ويوم-الشقيقة_SONG_A.mp3
61,ليس-الجمال-بمئزر_SONG_B.mp3,0.804656,/content/SUNO_BACKUP_11082026/short-poems_16082026/ليس-الجمال-بمئزر_SONG_B.mp3
62,01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_C.mp3,0.8030653,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_C.mp3
63,04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3,0.802722,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3
64,04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_H.mp3,0.80001026,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_H.mp3
65,04-حانوت-الخمر-وعزف-الصنج_SONG_A.mp3,0.7981682,/content/SUNO_BACKUP_11082026/aasha_23072026/04-حانوت-الخمر-وعزف-الصنج_SONG_A.mp3
66,صبر في مجال الموت_SONG_D.mp3,0.797744,/content/SUNO_BACKUP_11082026/short-poems_16082026/صبر في مجال الموت_SONG_D.mp3
67,07-يوم-بدر-الثاني-وتتويج-نصر-العرب_SONG_A.mp3,0.796988,/content/SUNO_BACKUP_11082026/New_Abu_Tammam_16082026/07-يوم-بدر-الثاني-وتتويج-نصر-العرب_SONG_A.mp3
68,04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_G.mp3,0.796013,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_G.mp3
69,01-عزة-الفارس-ومناقب-المجد_SONG_B.mp3,0.79532176,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_B.mp3
70,القسم 4  قصة الحمام مقام عجم_SONG_B.mp3,0.7950336,/content/SUNO_BACKUP_11082026/nabigah_19072026/القسم 4  قصة الحمام مقام عجم_SONG_B.mp3
71,06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_A.mp3,0.794208,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_A.mp3
72,03-سلطان-الهوى-والتحدي-بالقوافي_SONG_B.mp3,0.7903652,/content/SUNO_BACKUP_11082026/majnoon_layla_19082026/03-سلطان-الهوى-والتحدي-بالقوافي_SONG_B.mp3
73,07-الحر-الشديد-وقطع-القفر-والوعول_SONG_B.mp3,0.7892406,/content/SUNO_BACKUP_11082026/Lamiyat_Alshanfara_16082026/07-الحر-الشديد-وقطع-القفر-والوعول_SONG_B.mp3
74,09-شفى-نفسي-صيحات-الفوارس-والانتصار-على-الأعداء_SONG_B.mp3,0.7891828,/content/SUNO_BACKUP_11082026/antara_13082026/09-شفى-نفسي-صيحات-الفوارس-والانتصار-على-الأعداء_SONG_B.mp3
75,06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_B.mp3,0.78872406,/content/SUNO_BACKUP_11082026/amrro_bin_kalthoum_11082026/06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_B.mp3
76,القسم 3  المديح وتشبيه سليمان مقام عجم_SONG_A.mp3,0.7882406,/content/SUNO_BACKUP_11082026/nabigah_19072026/القسم 3  المديح وتشبيه سليمان مقام عجم_SONG_A.mp3
77,05-نار-القرى-ومدحة-المحلق-وجفان-الجود-والإقدام_SONG_B.mp3,0.78713006,/content/SUNO_BACKUP_11082026/aasha_ariqtu_21082026/05-نار-القرى-ومدحة-المحلق-وجفان-الجود-والإقدام_SONG_B.mp3
78,03-سلطان-الهوى-والتحدي-بالقوافي_SONG_B.mp3,0.7870791,/content/SUNO_BACKUP_11082026/majnoon_layla_22082026/03-سلطان-الهوى-والتحدي-بالقوافي_SONG_B.mp3
79,05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_A.mp3,0.78573847,/content/SUNO_BACKUP_11082026/Lamiyat_Alshanfara_16082026/05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_A.mp3
80,09-الفخر-المطلق-والهيمنة-الشاملة_SONG_A.mp3,0.7851378,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/09-الفخر-المطلق-والهيمنة-الشاملة_SONG_A.mp3
81,07-الحر-الشديد-وقطع-القفر-والوعول_SONG_A.mp3,0.78483915,/content/SUNO_BACKUP_11082026/Lamiyat_Alshanfara_16082026/07-الحر-الشديد-وقطع-القفر-والوعول_SONG_A.mp3
82,04-حانوت-الخمر-وعزف-الصنج_SONG_B.mp3,0.7845627,/content/SUNO_BACKUP_11082026/aasha_23072026/04-حانوت-الخمر-وعزف-الصنج_SONG_B.mp3
83,06-الفرس-الأسطوري-وانطلاق-الصيد_SONG_A.mp3,0.7842279,/content/SUNO_BACKUP_11082026/im_qais_20082026/06-الفرس-الأسطوري-وانطلاق-الصيد_SONG_A.mp3
84,03-الرد-على-الواشي-والرسوخ-كالأرعن_SONG_B.mp3,0.7838777,/content/SUNO_BACKUP_11082026/alharith_bin_heliza_22082026/03-الرد-على-الواشي-والرسوخ-كالأرعن_SONG_B.mp3
85,03-إنذار-أبا-هند-وقرى-الحروب-والرايات-الحمر_SONG_A.mp3,0.78272074,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/03-إنذار-أبا-هند-وقرى-الحروب-والرايات-الحمر_SONG_A.mp3
86,09-شفى-نفسي-صيحات-الفوارس-والانتصار-على-الأعداء_SONG_A.mp3,0.780905,/content/SUNO_BACKUP_11082026/antara_13082026/09-شفى-نفسي-صيحات-الفوارس-والانتصار-على-الأعداء_SONG_A.mp3
87,07-أيام-النصر-الكبرى-خزازى-وأسر-الملوك_SONG_A.mp3,0.7806963,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/07-أيام-النصر-الكبرى-خزازى-وأسر-الملوك_SONG_A.mp3
88,09-وفاء-الجواد-الأدهم-وصيحة-الإقدام_SONG_B.mp3,0.78024983,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/09-وفاء-الجواد-الأدهم-وصيحة-الإقدام_SONG_B.mp3
89,03-سلطان-الهوى-والتحدي-بالقوافي_SONG_B.mp3,0.7798673,/content/SUNO_BACKUP_11082026/majnoon_layla_18082026/03-سلطان-الهوى-والتحدي-بالقوافي_SONG_B.mp3
90,03-تسلية-الهم-بالجسرة-وعزم-الفتى-ومنزل-الأحلاف_SONG_A.mp3,0.7779876,/content/SUNO_BACKUP_11082026/sama_laka_shwqun_19082026/03-تسلية-الهم-بالجسرة-وعزم-الفتى-ومنزل-الأحلاف_SONG_A.mp3
91,05-فرسان-البادية-والفتى-الصنديد_SONG_A.mp3,0.77778053,/content/SUNO_BACKUP_11082026/ara_alanqaa_18082026/05-فرسان-البادية-والفتى-الصنديد_SONG_A.mp3
92,08-الفخر-بالشجاعة-والسيف-وعقر-الجلالة_SONG_B.mp3,0.77765024,/content/SUNO_BACKUP_11082026/tarafa_23072026/08-الفخر-بالشجاعة-والسيف-وعقر-الجلالة_SONG_B.mp3
93,09-الفخر-المطلق-والهيمنة-الشاملة_SONG_A.mp3,0.77729416,/content/SUNO_BACKUP_11082026/amrro_bin_kalthoum_11082026/09-الفخر-المطلق-والهيمنة-الشاملة_SONG_A.mp3
94,ليس-الجمال-بمئزر_SONG_A.mp3,0.77559555,/content/SUNO_BACKUP_11082026/short-poems_16082026/ليس-الجمال-بمئزر_SONG_A.mp3
95,07-يوم-بدر-الثاني-وتتويج-نصر-العرب_SONG_A.mp3,0.77556205,/content/SUNO_BACKUP_11082026/abu-tammam_16082026/07-يوم-بدر-الثاني-وتتويج-نصر-العرب_SONG_A.mp3
96,10-السيادة-التغلبية-المطلقة-وسجود-الجبابرة_SONG_A.mp3,0.7737756,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/10-السيادة-التغلبية-المطلقة-وسجود-الجبابرة_SONG_A.mp3
97,06-مآثر-العشيرة-وإجارة-العاني-وإخضاع-القبائل_SONG_A.mp3,0.7723087,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/06-مآثر-العشيرة-وإجارة-العاني-وإخضاع-القبائل_SONG_A.mp3
98,05-الفخر-بالفتوة-والجود-ومجالس-الندامى_SONG_B.mp3,0.7720504,/content/SUNO_BACKUP_11082026/tarafa_23072026/05-الفخر-بالفتوة-والجود-ومجالس-الندامى_SONG_B.mp3
99,05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_A.mp3,0.7710844,/content/SUNO_BACKUP_11082026/lamiyat_alshanfara_14082026/05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_A.mp3
100,04-وصف-الجواد-الأغر-والاستعداد-للكريهة_SONG_B.mp3,0.7704109,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/04-وصف-الجواد-الأغر-والاستعداد-للكريهة_SONG_B.mp3
101,06-وصف-الفرس-وسرعته_SONG_A.mp3,0.770017,/content/SUNO_BACKUP_11082026/qais_24072026/06-وصف-الفرس-وسرعته_SONG_A.mp3
102,04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_I.mp3,0.76970595,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_I.mp3
103,09-شفى-نفسي-صيحات-الفوارس-والانتصار-على-الأعداء_SONG_B.mp3,0.76717424,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/09-شفى-نفسي-صيحات-الفوارس-والانتصار-على-الأعداء_SONG_B.mp3
104,01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_A.mp3,0.7651763,/content/SUNO_BACKUP_11082026/New_Abu_Tammam_16082026/01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_A.mp3
105,05-الفخر-بالفتوة-والجود-ومجالس-الندامى_SONG_A.mp3,0.7639971,/content/SUNO_BACKUP_11082026/tarafa_23072026/05-الفخر-بالفتوة-والجود-ومجالس-الندامى_SONG_A.mp3
106,القسم 3  المديح وتشبيه سليمان مقام عجم_SONG_B.mp3,0.76376647,/content/SUNO_BACKUP_11082026/nabigah_19072026/القسم 3  المديح وتشبيه سليمان مقام عجم_SONG_B.mp3
107,04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_D.mp3,0.76312673,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_D.mp3
108,09-الفخر-المطلق-والهيمنة-الشاملة_SONG_B.mp3,0.7619567,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/09-الفخر-المطلق-والهيمنة-الشاملة_SONG_B.mp3
109,01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_B.mp3,0.7607851,/content/SUNO_BACKUP_11082026/New_Abu_Tammam_16082026/01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_B.mp3
110,06-مثل-الدهر-الثالث-ملحمة-الفارسين-والمصير-المحتوم_SONG_C.mp3,0.75996387,/content/SUNO_BACKUP_11082026/amin_almanoon_17082026/06-مثل-الدهر-الثالث-ملحمة-الفارسين-والمصير-المحتوم_SONG_C.mp3
111,01-عزة-الفارس-ومناقب-المجد_SONG_A.mp3,0.7587352,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_A.mp3
112,08-أسر-الملوك-وفك-العناة-وخاتمة-النصيحة_SONG_B.mp3,0.7561171,/content/SUNO_BACKUP_11082026/alharith_bin_heliza_22082026/08-أسر-الملوك-وفك-العناة-وخاتمة-النصيحة_SONG_B.mp3
113,05-نار-القرى-ومدحة-المحلق-وجفان-الجود-والإقدام_SONG_A.mp3,0.7556422,/content/SUNO_BACKUP_11082026/aasha_ariqtu_21082026/05-نار-القرى-ومدحة-المحلق-وجفان-الجود-والإقدام_SONG_A.mp3
114,04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_C.mp3,0.7526552,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_C.mp3
115,05-غربة-المنازل-وخذلان-الصحب-واستعادة-مجد-الفتوة_SONG_B.mp3,0.7525445,/content/SUNO_BACKUP_11082026/sama_laka_shwqun_19082026/05-غربة-المنازل-وخذلان-الصحب-واستعادة-مجد-الفتوة_SONG_B.mp3
116,04-وصية-الأسنة-ومفاخر-الفارس_SONG_B.mp3,0.7520813,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/04-وصية-الأسنة-ومفاخر-الفارس_SONG_B.mp3
117,01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_B.mp3,0.7511585,/content/SUNO_BACKUP_11082026/abu-tammam_16082026/01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_B.mp3
118,05-الفخر-بالشمائل-والكرم-والفروسية_SONG_A.mp3,0.74973917,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/05-الفخر-بالشمائل-والكرم-والفروسية_SONG_A.mp3
119,القسم 6  ختام تشبيه الفرات والثناء مقام عجم_SONG_A.mp3,0.7460288,/content/SUNO_BACKUP_11082026/nabigha_17072026_A/القسم 6  ختام تشبيه الفرات والثناء مقام عجم_SONG_A.mp3
120,Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_B.mp3,0.7438679,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_B.mp3
121,05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_B.mp3,0.7386348,/content/SUNO_BACKUP_11082026/Lamiyat_Alshanfara_16082026/05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_B.mp3
122,05-فرسان-البادية-والفتى-الصنديد_SONG_B.mp3,0.73822653,/content/SUNO_BACKUP_11082026/ara_alanqaa_18082026/05-فرسان-البادية-والفتى-الصنديد_SONG_B.mp3
123,03-مناقب-الفقيه-الزاهد-وطقوس-الوداع_SONG_A.mp3,0.73632956,/content/SUNO_BACKUP_11082026/ghayra_mujdin_19082026/03-مناقب-الفقيه-الزاهد-وطقوس-الوداع_SONG_A.mp3
124,04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_E.mp3,0.73548573,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/04-ملحمة-الجلاد-وكرامة-الموت_RETAKE_SONG_E.mp3
