rank,filename,similarity,file
18,03-بهاء-المحبوب-الملكي-وإجلال-قدره_SONG_B.mp3,0.8511668,/content/SUNO_BACKUP_11082026/ibn_zaydoon_adha_21082026/03-بهاء-المحبوب-الملكي-وإجلال-قدره_SONG_B.mp3
19,07-مطاردة-السرب-ومأدبة-الشواء-والظفر_SONG_B.mp3,0.85048413,/content/SUNO_BACKUP_11082026/im_qais_20082026/07-مطاردة-السرب-ومأدبة-الشواء-والظفر_SONG_B.mp3
20,صبر في مجال الموت_SONG_C.mp3,0.84731054,/content/SUNO_BACKUP_11082026/short-poems_16082026/صبر في مجال الموت_SONG_C.mp3
21,01-عزة-الفارس-ومناقب-المجد_SONG_G.mp3,0.8457408,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_G.mp3
22,01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_A.mp3,0.84464896,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_A.mp3
23,وبدت-لميس-كأنها-بدر-السماء.mp3,0.8432264,/content/SUNO_BACKUP_11082026/short-poems_16082026/وبدت-لميس-كأنها-بدر-السماء.mp3
24,06-مآثر-العشيرة-وإجارة-العاني-وإخضاع-القبائل_SONG_B.mp3,0.84247446,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/06-مآثر-العشيرة-وإجارة-العاني-وإخضاع-القبائل_SONG_B.mp3
25,04-صليل-السيوف-وذروة-المجد_SONG_A.mp3,0.8421017,/content/SUNO_BACKUP_11082026/almutanabi_kafa_bika_21082026/04-صليل-السيوف-وذروة-المجد_SONG_A.mp3
26,04-صليل-السيوف-وذروة-المجد_SONG_B.mp3,0.8408427,/content/SUNO_BACKUP_11082026/almutanabi_kafa_bika_21082026/04-صليل-السيوف-وذروة-المجد_SONG_B.mp3
27,04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3,0.8393636,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3
28,01-الوداع-والالتحاق-بالرفاق-الحقيقيين_SONG_B.mp3,0.8380116,/content/SUNO_BACKUP_11082026/Lamiyat_Alshanfara_16082026/01-الوداع-والالتحاق-بالرفاق-الحقيقيين_SONG_B.mp3
29,ليس-الجمال-بمئزر.mp3,0.8378525,/content/SUNO_BACKUP_11082026/short-poems_16082026/ليس-الجمال-بمئزر.mp3
30,06-الفارس-المدجج-وخروج-القرين_SONG_B.mp3,0.8374544,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/06-الفارس-المدجج-وخروج-القرين_SONG_B.mp3
31,06-عزة-القناة-التغلبية-ومآثر-الأجداد-والملوك_SONG_A.mp3,0.83634883,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/06-عزة-القناة-التغلبية-ومآثر-الأجداد-والملوك_SONG_A.mp3
32,07-مطاردة-السرب-ومأدبة-الشواء-والظفر_SONG_A.mp3,0.8357538,/content/SUNO_BACKUP_11082026/im_qais_20082026/07-مطاردة-السرب-ومأدبة-الشواء-والظفر_SONG_A.mp3
33,03-إنذار-أبا-هند-وقرى-الحروب-والرايات-الحمر_SONG_B.mp3,0.83323205,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/03-إنذار-أبا-هند-وقرى-الحروب-والرايات-الحمر_SONG_B.mp3
34,Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_C.mp3,0.8316138,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_C.mp3
35,03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3,0.83045834,/content/SUNO_BACKUP_11082026/majnoon_layla_22082026/03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3
36,04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3,0.8302256,/content/SUNO_BACKUP_11082026/amrro_bin_kalthoum_11082026/04-ملحمة-الجلاد-وكرامة-الموت_SONG_A.mp3
37,08-خيول-الحنو-وملحمة-النصر_SONG_A.mp3,0.829954,/content/SUNO_BACKUP_11082026/aasha_23072026/08-خيول-الحنو-وملحمة-النصر_SONG_A.mp3
38,03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3,0.827417,/content/SUNO_BACKUP_11082026/majnoon_layla_18082026/03-سلطان-الهوى-والتحدي-بالقوافي_SONG_A.mp3
39,Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_A.mp3,0.82721245,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_A.mp3
40,07-يوم-بدر-الثاني-وتتويج-نصر-العرب_SONG_B.mp3,0.8271518,/content/SUNO_BACKUP_11082026/New_Abu_Tammam_16082026/07-يوم-بدر-الثاني-وتتويج-نصر-العرب_SONG_B.mp3
41,05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_B.mp3,0.8263192,/content/SUNO_BACKUP_11082026/lamiyat_alshanfara_14082026/05-الطريد-وهموم-ملازمة-العزة-والزهد_SONG_B.mp3
42,القسم 4  قصة الحمام مقام عجم_SONG_A.mp3,0.82629263,/content/SUNO_BACKUP_11082026/nabigah_19072026/القسم 4  قصة الحمام مقام عجم_SONG_A.mp3
43,06-مثل-الدهر-الثالث-ملحمة-الفارسين-والمصير-المحتوم_SONG_D.mp3,0.8261619,/content/SUNO_BACKUP_11082026/amin_almanoon_17082026/06-مثل-الدهر-الثالث-ملحمة-الفارسين-والمصير-المحتوم_SONG_D.mp3
44,10-السيادة-التغلبية-المطلقة-وسجود-الجبابرة_SONG_B.mp3,0.8254569,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/10-السيادة-التغلبية-المطلقة-وسجود-الجبابرة_SONG_B.mp3
45,03-فتوة-الصبا-ومجالس-الخمر-ورجع-القيان_SONG_B.mp3,0.82495046,/content/SUNO_BACKUP_11082026/muallaqat_aassha_21082026/03-فتوة-الصبا-ومجالس-الخمر-ورجع-القيان_SONG_B.mp3
46,01-عزة-الفارس-ومناقب-المجد_SONG_H.mp3,0.8246239,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-عزة-الفارس-ومناقب-المجد_SONG_H.mp3
47,01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_A.mp3,0.8239362,/content/SUNO_BACKUP_11082026/abu-tammam_16082026/01-صرخة-اليقين-ودحض-خرافات-المنجمين_SONG_A.mp3
48,08-ملحمة-البرق-والمطر-والسيول_SONG_A.mp3,0.82170355,/content/SUNO_BACKUP_11082026/qais_24072026/08-ملحمة-البرق-والمطر-والسيول_SONG_A.mp3
49,06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_B.mp3,0.8198541,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/06-مفاخر-الأجداد-والسيادة-التاريخية_SONG_B.mp3
50,Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_D.mp3,0.8197943,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/Retake_01-سبيل-المجد-وتفرد-الهمة-والسبق_SONG_D.mp3
