rank,filename,similarity,file
18,05-رثاء-خل-الصبا-ودموع-المراثي_SONG_B.mp3,0.8578068,/content/SUNO_BACKUP_11082026/ghayra_mujdin_19082026/05-رثاء-خل-الصبا-ودموع-المراثي_SONG_B.mp3
19,05-رثاء-خل-الصبا-ودموع-المراثي_SONG_A.mp3,0.85714066,/content/SUNO_BACKUP_11082026/ghayra_mujdin_19082026/05-رثاء-خل-الصبا-ودموع-المراثي_SONG_A.mp3
20,01-فجيعة-الفقد-وغصة-الوداع_SONG_C.mp3,0.85697925,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/01-فجيعة-الفقد-وغصة-الوداع_SONG_C.mp3
21,01-فجيعة-الفقد-وغصة-الوداع_SONG_A.mp3,0.8535471,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/01-فجيعة-الفقد-وغصة-الوداع_SONG_A.mp3
22,02-فلاة-التيه-وفاجعة-الظبية-وجؤذرها_SONG_B.mp3,0.85242224,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/02-فلاة-التيه-وفاجعة-الظبية-وجؤذرها_SONG_B.mp3
23,جساس بن مرة - تعدت تغلب - مقام حجاز_SONG_B.mp3,0.85174996,/content/SUNO_BACKUP_11082026/منوعات/جساس بن مرة - تعدت تغلب - مقام حجاز_SONG_B.mp3
24,08-نجدة-الظعائن-وعواصف-القتال_SONG_A.mp3,0.85170317,/content/SUNO_BACKUP_11082026/amrro_bin_kalthoum_11082026/08-نجدة-الظعائن-وعواصف-القتال_SONG_A.mp3
25,إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_H.mp3,0.85025644,/content/SUNO_BACKUP_11082026/short-poems_16082026/إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_H.mp3
26,04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_B.mp3,0.8497164,/content/SUNO_BACKUP_11082026/majnoon_layla_19082026/04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_B.mp3
27,04-عتاب-بني-مسمع-وتسيير-الثناء-ومكابدة-الفيافي_SONG_B.mp3,0.848119,/content/SUNO_BACKUP_11082026/aasha_ariqtu_21082026/04-عتاب-بني-مسمع-وتسيير-الثناء-ومكابدة-الفيافي_SONG_B.mp3
28,إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_A.mp3,0.8452786,/content/SUNO_BACKUP_11082026/short-poems_16082026/إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_A.mp3
29,01-الأطلال-وظعائن-خولة_SONG_D.mp3,0.8451005,/content/SUNO_BACKUP_11082026/tarafa_23072026/01-الأطلال-وظعائن-خولة_SONG_D.mp3
30,01-الديار-وعتاب-الرحيل_SONG_A.mp3,0.8433987,/content/SUNO_BACKUP_11082026/jarir_24072026/01-الديار-وعتاب-الرحيل_SONG_A.mp3
31,07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_A.mp3,0.8410973,/content/SUNO_BACKUP_11082026/majnoon_layla_19082026/07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_A.mp3
32,03-مشهد-الذئاب_SONG_B.mp3,0.840759,/content/SUNO_BACKUP_11082026/lamiyat_alshanfara_14082026/03-مشهد-الذئاب_SONG_B.mp3
33,01-ألم-الوجود-وعزة-النفس_SONG_A.mp3,0.84039235,/content/SUNO_BACKUP_11082026/almutanabi_kafa_bika_21082026/01-ألم-الوجود-وعزة-النفس_SONG_A.mp3
34,01-ألا-ليت-شعري-وذكرى-الغضى_SONG_B.mp3,0.84032774,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/01-ألا-ليت-شعري-وذكرى-الغضى_SONG_B.mp3
35,04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_B.mp3,0.83908534,/content/SUNO_BACKUP_11082026/majnoon_layla_22082026/04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_B.mp3
36,02-غربة-الفاضل-ومرارة-الزمان-والجلد_SONG_A.mp3,0.8362464,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/02-غربة-الفاضل-ومرارة-الزمان-والجلد_SONG_A.mp3
37,04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_A.mp3,0.83609545,/content/SUNO_BACKUP_11082026/majnoon_layla_19082026/04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_A.mp3
38,07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_A.mp3,0.8351712,/content/SUNO_BACKUP_11082026/majnoon_layla_22082026/07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_A.mp3
39,جساس بن مرة - تعدت تغلب - مقام الحجاز.mp3,0.83496964,/content/SUNO_BACKUP_11082026/منوعات/جساس بن مرة - تعدت تغلب - مقام الحجاز.mp3
40,01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_A.mp3,0.8340074,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_A.mp3
41,01-خمرية-الأندرين-وحسرة-الفناء_RETAKE_SONG_A.mp3,0.83275855,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/01-خمرية-الأندرين-وحسرة-الفناء_RETAKE_SONG_A.mp3
42,إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_E.mp3,0.83001983,/content/SUNO_BACKUP_11082026/short-poems_16082026/إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_E.mp3
43,01-الديار-وعتاب-الرحيل_SONG_B.mp3,0.82927823,/content/SUNO_BACKUP_11082026/jarir_24072026/01-الديار-وعتاب-الرحيل_SONG_B.mp3
44,01-الوقوف-على-الأطلال-والذكرى_SONG_A.mp3,0.82913864,/content/SUNO_BACKUP_11082026/qais_24072026/01-الوقوف-على-الأطلال-والذكرى_SONG_A.mp3
45,02-استيقاف-الظعينة-ومفاتن-ليلى-ولوعة-الفراق_SONG_B.mp3,0.8264153,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_20082026/02-استيقاف-الظعينة-ومفاتن-ليلى-ولوعة-الفراق_SONG_B.mp3
46,07-تذكر-عبلة-تحت-ظلال-السيوف-وحومة-الموت_SONG_B.mp3,0.82462716,/content/SUNO_BACKUP_11082026/antara_13082026/07-تذكر-عبلة-تحت-ظلال-السيوف-وحومة-الموت_SONG_B.mp3
47,04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_A.mp3,0.8234971,/content/SUNO_BACKUP_11082026/majnoon_layla_22082026/04-ذروة-الوجد-ومناجاة-حمامة-العقيق_SONG_A.mp3
48,07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_B.mp3,0.82210934,/content/SUNO_BACKUP_11082026/majnoon_layla_19082026/07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_B.mp3
49,07-نزال-الكمي-ولمعان-السيوف-ببارق-الثغر_SONG_A.mp3,0.8209585,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/07-نزال-الكمي-ولمعان-السيوف-ببارق-الثغر_SONG_A.mp3
50,01-ألم-الوجود-وعزة-النفس_SONG_B.mp3,0.8209558,/content/SUNO_BACKUP_11082026/almutanabi_kafa_bika_21082026/01-ألم-الوجود-وعزة-النفس_SONG_B.mp3
51,05-ثبات-العهد-الأبدي-والسلام-الخالد_SONG_B.mp3,0.81964755,/content/SUNO_BACKUP_11082026/ibn_zaydoon_adha_21082026/05-ثبات-العهد-الأبدي-والسلام-الخالد_SONG_B.mp3
52,03-نسوة-السمينة-ومطلع-سهيل_SONG_D.mp3,0.8192812,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/03-نسوة-السمينة-ومطلع-سهيل_SONG_D.mp3
53,01-الأطلال-وظعائن-خولة_SONG_B.mp3,0.81888384,/content/SUNO_BACKUP_11082026/tarafa_23072026/01-الأطلال-وظعائن-خولة_SONG_B.mp3
54,01-خمرية-الأندرين-وحسرة-الفناء_SONG_A.mp3,0.816832,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/01-خمرية-الأندرين-وحسرة-الفناء_SONG_A.mp3
55,جساس بن مرة.mp3,0.8166134,/content/SUNO_BACKUP_11082026/منوعات/جساس بن مرة.mp3
56,جساس بن مرة - تعدت تغلب - مقام حجاز_SONG_A.mp3,0.8137723,/content/SUNO_BACKUP_11082026/منوعات/جساس بن مرة - تعدت تغلب - مقام حجاز_SONG_A.mp3
57,01-خمرية-الأندرين-وحسرة-الفناء_SONG_A.mp3,0.81340575,/content/SUNO_BACKUP_11082026/amrro_bin_kalthoum_11082026/01-خمرية-الأندرين-وحسرة-الفناء_SONG_A.mp3
58,02-تشابك-خيوط-الهوى-ولائمة-الشيب-والعشا_SONG_A.mp3,0.81334627,/content/SUNO_BACKUP_11082026/muallaqat_aassha_21082026/02-تشابك-خيوط-الهوى-ولائمة-الشيب-والعشا_SONG_A.mp3
59,01-خمرية-الأندرين-وحسرة-الفناء_SONG_B.mp3,0.8102777,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/01-خمرية-الأندرين-وحسرة-الفناء_SONG_B.mp3
60,01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_A.mp3,0.8098659,/content/SUNO_BACKUP_11082026/antara_13082026/01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_A.mp3
61,02-تشابك-خيوط-الهوى-ولائمة-الشيب-والعشا_SONG_B.mp3,0.80984056,/content/SUNO_BACKUP_11082026/muallaqat_aassha_21082026/02-تشابك-خيوط-الهوى-ولائمة-الشيب-والعشا_SONG_B.mp3
62,01-ألا-ليت-شعري-وذكرى-الغضى_SONG_A.mp3,0.8091425,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/01-ألا-ليت-شعري-وذكرى-الغضى_SONG_A.mp3
63,01-خمرية-الأندرين-وحسرة-الفناء_Hijaz_Voice_SONG_A.mp3,0.8082812,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/01-خمرية-الأندرين-وحسرة-الفناء_Hijaz_Voice_SONG_A.mp3
64,01-فجيعة-الفقد-وغصة-الوداع_SONG_B.mp3,0.8082396,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/01-فجيعة-الفقد-وغصة-الوداع_SONG_B.mp3
65,01-خمرية-الأندرين-وحسرة-الفناء_SONG_A.mp3,0.80768615,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/01-خمرية-الأندرين-وحسرة-الفناء_SONG_A.mp3
66,01-نسيب-وظعن-الحي-ونخيل-يامن-وعرائس-النعمة_SONG_B.mp3,0.8069488,/content/SUNO_BACKUP_11082026/sama_laka_shwqun_19082026/01-نسيب-وظعن-الحي-ونخيل-يامن-وعرائس-النعمة_SONG_B.mp3
67,01-خمرية-الأندرين-وحسرة-الفناء_Hijaz_Voice_SONG_B.mp3,0.8052029,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/01-خمرية-الأندرين-وحسرة-الفناء_Hijaz_Voice_SONG_B.mp3
68,01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_B.mp3,0.804835,/content/SUNO_BACKUP_11082026/antara_13082026/01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_B.mp3
69,08-نجدة-الظعائن-وعواصف-القتال_SONG_A.mp3,0.80449736,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/08-نجدة-الظعائن-وعواصف-القتال_SONG_A.mp3
70,02-غربة-الفاضل-ومرارة-الزمان-والجلد_SONG_C.mp3,0.80380875,/content/SUNO_BACKUP_11082026/sabeel_almajd_20082026/02-غربة-الفاضل-ومرارة-الزمان-والجلد_SONG_C.mp3
71,03-مشهد-الذئاب_SONG_B.mp3,0.8027258,/content/SUNO_BACKUP_11082026/Lamiyat_Alshanfara_16082026/03-مشهد-الذئاب_SONG_B.mp3
72,القسم 2  مطاردة الثور الوحشي مقام حجاز_SONG_A.mp3,0.8024149,/content/SUNO_BACKUP_11082026/nabigah_19072026/القسم 2  مطاردة الثور الوحشي مقام حجاز_SONG_A.mp3
73,05-ثبات-العهد-الأبدي-والسلام-الخالد_SONG_A.mp3,0.80197453,/content/SUNO_BACKUP_11082026/ibn_zaydoon_adha_21082026/05-ثبات-العهد-الأبدي-والسلام-الخالد_SONG_A.mp3
74,03-شرك-الحب-وجبروت-الشيب_SONG_B.mp3,0.80131173,/content/SUNO_BACKUP_11082026/aasha_23072026/03-شرك-الحب-وجبروت-الشيب_SONG_B.mp3
75,07-المبارزة-الكبرى-ومصرع-الأبطال_SONG_A.mp3,0.8008243,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/07-المبارزة-الكبرى-ومصرع-الأبطال_SONG_A.mp3
76,02-لسان-الدهر-وغربة-الروح_SONG_B.mp3,0.8007409,/content/SUNO_BACKUP_11082026/ara_alanqaa_18082026/02-لسان-الدهر-وغربة-الروح_SONG_B.mp3
77,07-وصايا-الركبان-والوداع-الأخير_SONG_B.mp3,0.80069757,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/07-وصايا-الركبان-والوداع-الأخير_SONG_B.mp3
78,01-الوقوف-على-الأطلال-والذكرى_SONG_B.mp3,0.8005211,/content/SUNO_BACKUP_11082026/qais_24072026/01-الوقوف-على-الأطلال-والذكرى_SONG_B.mp3
79,إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_C.mp3,0.7985512,/content/SUNO_BACKUP_11082026/short-poems_16082026/إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_C.mp3
80,01-صدمة-البين-ولوعة-الفراق-والوفاء_SONG_A.mp3,0.79546237,/content/SUNO_BACKUP_11082026/ibn_zaydoon_adha_21082026/01-صدمة-البين-ولوعة-الفراق-والوفاء_SONG_A.mp3
81,07-تذكر-عبلة-تحت-ظلال-السيوف-وحومة-الموت_SONG_A.mp3,0.79471326,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/07-تذكر-عبلة-تحت-ظلال-السيوف-وحومة-الموت_SONG_A.mp3
82,07-نزال-الكمي-ولمعان-السيوف-ببارق-الثغر_SONG_B.mp3,0.7934823,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/07-نزال-الكمي-ولمعان-السيوف-ببارق-الثغر_SONG_B.mp3
83,02-استيداع-قمر-بغداد-ولوعة-الوداع_SONG_A.mp3,0.79150283,/content/SUNO_BACKUP_11082026/ibn_zuraiq_20082026/02-استيداع-قمر-بغداد-ولوعة-الوداع_SONG_A.mp3
84,القسم 2  مطاردة الثور الوحشي مقام حجاز_SONG_B.mp3,0.79149246,/content/SUNO_BACKUP_11082026/nabigah_19072026/القسم 2  مطاردة الثور الوحشي مقام حجاز_SONG_B.mp3
85,01-الوداع-والخطوات-الوادعة_SONG_B.mp3,0.7914872,/content/SUNO_BACKUP_11082026/aasha_23072026/01-الوداع-والخطوات-الوادعة_SONG_B.mp3
86,01-خمرية-الأندرين-وحسرة-الفناء_RETAKE_SONG_B.mp3,0.78728527,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/01-خمرية-الأندرين-وحسرة-الفناء_RETAKE_SONG_B.mp3
87,08-نجدة-الظعائن-وعواصف-القتال_SONG_B.mp3,0.7843216,/content/SUNO_BACKUP_11082026/amrro_bin_kalthoum_11082026/08-نجدة-الظعائن-وعواصف-القتال_SONG_B.mp3
88,01-خمرية-الأندرين-وحسرة-الفناء_SONG_B.mp3,0.78309065,/content/SUNO_BACKUP_11082026/amrro_bin_kalthoum_11082026/01-خمرية-الأندرين-وحسرة-الفناء_SONG_B.mp3
89,إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_D.mp3,0.7829015,/content/SUNO_BACKUP_11082026/short-poems_16082026/إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_D.mp3
90,CREMASTER_02-فلاة-التيه-وفاجعة-الظبية-وجؤذرها_SONG_B.mp3,0.7814691,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/CREMASTER_02-فلاة-التيه-وفاجعة-الظبية-وجؤذرها_SONG_B.mp3
91,02-استيداع-قمر-بغداد-ولوعة-الوداع_SONG_B.mp3,0.7808161,/content/SUNO_BACKUP_11082026/ibn_zuraiq_20082026/02-استيداع-قمر-بغداد-ولوعة-الوداع_SONG_B.mp3
92,03-نسوة-السمينة-ومطلع-سهيل_SONG_A.mp3,0.7791277,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/03-نسوة-السمينة-ومطلع-سهيل_SONG_A.mp3
93,RETAKE_01-ألا-ليت-شعري-وذكرى-الغضى_SONG_B.mp3,0.7763108,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/RETAKE_01-ألا-ليت-شعري-وذكرى-الغضى_SONG_B.mp3
94,01-الفجيعة-في-البنين-ومواجهة-ريب-المنون_SONG_A.mp3,0.7756041,/content/SUNO_BACKUP_11082026/amin_almanoon_17082026/01-الفجيعة-في-البنين-ومواجهة-ريب-المنون_SONG_A.mp3
95,02-قمر-بغداد-ولوعة-الفراق-وتضييع-الملك_SONG_B.mp3,0.77459294,/content/SUNO_BACKUP_11082026/ibn_zuraiq_20082026/02-قمر-بغداد-ولوعة-الفراق-وتضييع-الملك_SONG_B.mp3
96,03-عتاب-فاطمة-والتسلل-إلى-بيضة-الخدر_SONG_B.mp3,0.774119,/content/SUNO_BACKUP_11082026/im_qais_20082026/03-عتاب-فاطمة-والتسلل-إلى-بيضة-الخدر_SONG_B.mp3
97,CREMASTER_02-فلاة-التيه-وفاجعة-الظبية-وجؤذرها_SONG_A.mp3,0.7700889,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/CREMASTER_02-فلاة-التيه-وفاجعة-الظبية-وجؤذرها_SONG_A.mp3
98,01-الأطلال-واسترجاع-عهد-الحبيبات_SONG_A.mp3,0.7697693,/content/SUNO_BACKUP_11082026/im_qais_20082026/01-الأطلال-واسترجاع-عهد-الحبيبات_SONG_A.mp3
99,01-وقفة-الطلل-ومناجاة-دار-عبلة-بالجواء_SONG_A.mp3,0.76968265,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/01-وقفة-الطلل-ومناجاة-دار-عبلة-بالجواء_SONG_A.mp3
100,إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_B.mp3,0.7676661,/content/SUNO_BACKUP_11082026/short-poems_16082026/إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_B.mp3
101,08-نجدة-الظعائن-وعواصف-القتال_SONG_B.mp3,0.76652855,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/08-نجدة-الظعائن-وعواصف-القتال_SONG_B.mp3
102,05-استجابة-النداء-وامعتصماه-وكرامة-الفرسان_SONG_A.mp3,0.762893,/content/SUNO_BACKUP_11082026/abu-tammam_16082026/05-استجابة-النداء-وامعتصماه-وكرامة-الفرسان_SONG_A.mp3
103,01-إعلان-الحرب-ومصير-البغي_SONG_A.mp3,0.7622512,/content/SUNO_BACKUP_11082026/short-poems_16082026/01-إعلان-الحرب-ومصير-البغي_SONG_A.mp3
104,08-نجدة-الظعائن-وعواصف-القتال_SONG_A.mp3,0.7616918,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_24072026/08-نجدة-الظعائن-وعواصف-القتال_SONG_A.mp3
105,05-استجابة-النداء-وامعتصماه-وكرامة-الفرسان_SONG_B.mp3,0.7586644,/content/SUNO_BACKUP_11082026/New_Abu_Tammam_16082026/05-استجابة-النداء-وامعتصماه-وكرامة-الفرسان_SONG_B.mp3
106,TRASH_07-وصايا-الركبان-والوداع-الأخير_SONG_A.mp3,0.75585675,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/TRASH_07-وصايا-الركبان-والوداع-الأخير_SONG_A.mp3
107,07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_B.mp3,0.75500506,/content/SUNO_BACKUP_11082026/majnoon_layla_22082026/07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_B.mp3
108,07-وصايا-الركبان-والوداع-الأخير_SONG_A.mp3,0.75226104,/content/SUNO_BACKUP_11082026/malik_ibn_rayb_17082026/07-وصايا-الركبان-والوداع-الأخير_SONG_A.mp3
109,02-فلاة-التيه-وفاجعة-الظبية-وجؤذرها_SONG_A.mp3,0.74874157,/content/SUNO_BACKUP_11082026/nabigha_jaadi_21082026/02-فلاة-التيه-وفاجعة-الظبية-وجؤذرها_SONG_A.mp3
110,07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_A.mp3,0.7433394,/content/SUNO_BACKUP_11082026/majnoon_layla_18082026/07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_A.mp3
111,إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_G.mp3,0.73513615,/content/SUNO_BACKUP_11082026/short-poems_16082026/إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_G.mp3
112,القسم 2  مطاردة الثور الوحشي مقام حجاز_SONG_B.mp3,0.734249,/content/SUNO_BACKUP_11082026/nabigha_17072026_A/القسم 2  مطاردة الثور الوحشي مقام حجاز_SONG_B.mp3
113,01-خمرية-الأندرين-وحسرة-الفناء_SONG_B.mp3,0.73151505,/content/SUNO_BACKUP_11082026/amro_bin_kalthoum_23072026/01-خمرية-الأندرين-وحسرة-الفناء_SONG_B.mp3
114,01-فجيعة-الفقد-وغصة-الوداع_SONG_D.mp3,0.72689974,/content/SUNO_BACKUP_11082026/amin_almanoon_19082026/01-فجيعة-الفقد-وغصة-الوداع_SONG_D.mp3
115,01-الفجيعة-في-البنين-ومواجهة-ريب-المنون_SONG_B.mp3,0.72615635,/content/SUNO_BACKUP_11082026/amin_almanoon_17082026/01-الفجيعة-في-البنين-ومواجهة-ريب-المنون_SONG_B.mp3
116,05-استجابة-النداء-وامعتصماه-وكرامة-الفرسان_SONG_B.mp3,0.7179084,/content/SUNO_BACKUP_11082026/abu-tammam_16082026/05-استجابة-النداء-وامعتصماه-وكرامة-الفرسان_SONG_B.mp3
117,07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_B.mp3,0.7127753,/content/SUNO_BACKUP_11082026/majnoon_layla_18082026/07-طلب-الأكفان-والوداع-التراجيدي-الأخير_SONG_B.mp3
118,03-شرك-الحب-وجبروت-الشيب_SONG_A.mp3,0.7023955,/content/SUNO_BACKUP_11082026/aasha_23072026/03-شرك-الحب-وجبروت-الشيب_SONG_A.mp3
119,02-لسان-الدهر-وغربة-الروح_SONG_A.mp3,0.7018422,/content/SUNO_BACKUP_11082026/ara_alanqaa_18082026/02-لسان-الدهر-وغربة-الروح_SONG_A.mp3
120,01-وقفة-الطلل-ومناجاة-دار-عبلة-بالجواء_SONG_B.mp3,0.687243,/content/SUNO_BACKUP_11082026/muallaqt_antra_21082026/01-وقفة-الطلل-ومناجاة-دار-عبلة-بالجواء_SONG_B.mp3
121,01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_B.mp3,0.6804497,/content/SUNO_BACKUP_11082026/antara_mullaq_21072026/01-أطلال-الجواء-وحب-عبلة-المستحيل_SONG_B.mp3
122,إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_F.mp3,0.66991794,/content/SUNO_BACKUP_11082026/short-poems_16082026/إني_ذكرتك_بالزهراء_ابن_زيدون_SONG_F.mp3
123,02-قمر-بغداد-ولوعة-الفراق-وتضييع-الملك_SONG_A.mp3,0.6629211,/content/SUNO_BACKUP_11082026/ibn_zuraiq_20082026/02-قمر-بغداد-ولوعة-الفراق-وتضييع-الملك_SONG_A.mp3
124,03-عتاب-فاطمة-والتسلل-إلى-بيضة-الخدر_SONG_A.mp3,0.6581186,/content/SUNO_BACKUP_11082026/im_qais_20082026/03-عتاب-فاطمة-والتسلل-إلى-بيضة-الخدر_SONG_A.mp3
125,07-عتاب-ابن-العم-مالك-وظلم-ذوي-القربى_SONG_A.mp3,0.64540005,/content/SUNO_BACKUP_11082026/tarafa_23072026/07-عتاب-ابن-العم-مالك-وظلم-ذوي-القربى_SONG_A.mp3
